ps_unique_id|customer_nbr|group_nbr|idn_indicator|subgroup_nbr|account_nbr|file_id|clm_ln_type_cd|non_prfrrd_srv_cd|plsp_prod_cd|product_ln_cd|classification_cd|bnft_pkg_id|plan_id|benefit_tier_cd|fund_ctg_cd|src_subscriber_id|emp_last_nm|emp_first_nm|emp_gender|subscriber_brth_dt|subs_zip_cd|subs_st_postal_cd|coverage_type_cd|ssn_nbr|member_id|src_clm_mbr_id|mem_last_nm|mem_first_nm|mem_gender|mbr_rtp_type_cd|birth_dt|src_clm_id|acas_src_claim_line_id|acas_prev_clm_seg_id|derived_tcn_nbr|src_claim_line_id|claim_line_id|ntwk_srv_area_id|paid_prvdr_nsa_id|srv_capacity_cd|pcp_tax_id_format_cd|pcp_tax_id_nbr|pcp_print_nm|svc_pvdr_tax_id_format_cd|svc_pvdr_tax_id_nbr|srv_prvdr_id|srv_prvdr_print_nm|srv_prvdr_address_line_1_txt|srv_prvdr_address_line_2_txt|srv_prvdr_city_nm|srv_prvdr_state_postal_cd|srv_prvdr_zip_cd|srv_prvdr_provider_type_cd|srv_prvdr_specialty_cd|payee_cd|paid_prvdr_par_cd|received_dt|adjn_dt|srv_start_dt|srv_stop_dt|paid_dt_for_file_id_03_else_adjn_dt_for_other_file_id|filler1|filler2|filler3|mdc_cd|drg_cd|prcdr_cd|prcdr_modifier_cd_1|prcdr_type_cd|icd10_indicator|med_cost_subctg_cd|prcdr_group_nbr|type_srv_cd|srv_benefit_cd|tooth_1_nbr|plc_srv_cd|dschrg_status_cd|revenue_cd|hcfa_bill_type_cd|unit_cnt|src_unit_cnt|src_billed_amt|billed_amt|not_covered_amt_1|not_covered_amt_2|not_covered_amt_3|clm_ln_msg_cd_1|clm_ln_msg_cd_2|clm_ln_msg_cd_3|covered_amt|allowed_amt|filler_space|srv_copay_amt|src_srv_copay_amt|deductible_amt|coinsurance_amt|src_coins_amt|bnft_payable_amt|paid_amt|cob_paid_amt|ahf_bfd_amt|ahf_paid_amt|negot_savings_amt|r_c_savings_amt|cob_savings_amt|src_cob_svngs_amt|pri_payer_cvg_cd|cob_type_cd|cob_cd|prcdr_cd_ndc|acas_member_cumb_id|clm_ln_status_cd|src_member_id|reversal_cd|admit_cnt|admin_savings_amt|adj_prvdr_dsgnn_cd|aex_plan_dsgntn_cd|aex_benefit_tier_cd|aex_prvdr_spctg_cd|prod_distnctn_cd|billed_eligible_amt|spclty_ctg_cls_cd|poa_cd_1|poa_cd_2|poa_cd_3|filler4|filler5|filler6|pricing_mthd_cd|type_class_cd|specialty_ctg_cd|srv_prvdr_npi|ttl_ded_met_ind|ttl_interest_amt|ttl_surcharge_amt|srv_spclty_ctg_cd|hcfa_plc_srv_cd|hcfa_admit_src_cd|hcfa_admit_type_cd|src_admit_dt|src_discharge_dt|prcdr_modifier_cd_2|prcdr_modifier_cd_3|poa_cd_4|poa_cd_5|poa_cd_6|poa_cd_7|poa_cd_8|poa_cd_9|poa_cd_10|pri_icd9_dx_cd|icd9_dx_cd_2|icd9_dx_cd_3|icd9_dx_cd_4|icd9_dx_cd_5|icd9_dx_cd_6|icd9_dx_cd_7|icd9_dx_cd_8|icd9_dx_cd_9|icd9_dx_cd_10|icd9_prcdr_cd_1|icd9_prcdr_cd_2|icd9_prcdr_cd_3|icd9_prcdr_cd_4|icd9_prcdr_cd_5|icd9_prcdr_cd_6|ahf_det_order_cd|ahf_mbr_coins_amt|ahf_mbr_copay_amt|ahf_mbr_ded_amt|sensitivity_indicator|ub92_admission_type|filler7|org_cd
002026060100000563|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000346|Clark|Olivia|F|19780508|40451|WA|ES|143675483|W000000346|W000000346|Clark|Olivia|F|EE|19780508|202606010000563|ACAS2026060100000563||TCN2026060100000563|SRC2026060100000563|002026060100000563|NY0001|NY0001||2|100000075|DR Hernandez MD|2|100000075|PV000075|DR Hernandez MD|7561 MEDICAL PLAZA||NC MEDICAL CTR|NC|44596|1|50|P|P|20260429|20260525|20260305|20260305|20260529||||||99203|TC|P|Y|02||B|||12||||1|3|638.01|638.01|287.10|0.00|0.00|PR1|CO45||350.91|350.91||30.00|30.00|43.21|50.30|50.30|227.40|227.40|0.00|0.00|0.00|287.10|0.00|0.00|0.00||N|||W000000346|P|W000000346|0|0|0.00|||3|50||638.01||Y||||||1||50|2000000075|N|0.00|0.00|50|12|||||25|||||||||J18.9|I50.9|||||||||99203|||||||50.30|30.00|43.21|N|||AETNA
002026060100000564|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000128|Clark|Jackson|M|19661108|74434|MA|EF|796512806|W000000128|W000000128|Clark|Jackson|M|EE|19661108|202606010000564|ACAS2026060100000564||TCN2026060100000564|SRC2026060100000564|002026060100000564|NY0001|NY0001||2|100000276|DR Martin MD|2|100000276|PV000276|DR Martin MD|4711 MEDICAL PLAZA||WA MEDICAL CTR|WA|30994|1|06|P|P|20260427|20260526|20260427|20260427|20260528||||||99232|95|P|Y|01||A|||13||||1|2|2352.26|2352.26|590.24|0.00|0.00|PR1|CO45||1762.02|1762.02||75.00|75.00|283.51|251.78|251.78|1151.73|1151.73|0.00|0.00|0.00|590.24|0.00|0.00|0.00||N|||W000000128|P|W000000128|0|0|0.00|||1|06||2352.26||N||||||1||06|2000000276|N|0.00|0.00|06|13||||||TC||||||||I10||||||||||99232|||||||251.78|75.00|283.51|N|||AETNA
002026060100000565|1234567|0987654|N|001|AC123456|03|P|Y||PPO|02|PKG0042|PPO001|N|F|W000000002|Brown|Logan|M|19780922|10762|PA|EF||W000000623|W000000623|Brown|Elijah|M|CH|20110322|202606010000565|ACAS2026060100000565||TCN2026060100000565|SRC2026060100000565|002026060100000565|NY0001|NY0001||2|100000168|DR Davis MD|2|100000168|PV000168|DR Davis MD|8771 MEDICAL PLAZA||MI MEDICAL CTR|MI|22781|1|03|P|N|20260504|20260513|20260517|20260517|20260514||||||97110|GT|P|Y|08||4|||24||||2|2|1510.17|1510.17|389.23|0.00|0.00|PR1|CO45||1120.94|1120.94||20.00|20.00|17.01|140.14|140.14|943.79|943.79|0.00|0.00|0.00|389.23|0.00|0.00|0.00||N|||W000000623|P|W000000623|0|0|0.00|||N|03||1510.17||||||||1||03|2000000168|N|0.00|0.00|03|24||||||50||||||||I50.9|M54.5|||||||||97110|||||||140.14|20.00|17.01|N|||AETNA
002026060100000566|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|1|F|W000000166|Brown|Amelia|F|19671218|50451|FL|EF|811163850|W000000166|W000000166|Brown|Amelia|F|EE|19671218|202606010000566|ACAS2026060100000566||TCN2026060100000566|SRC2026060100000566|002026060100000566|NY0001|NY0001||2|100000137|DR Rodriguez MD|2|100000137|PV000137|DR Rodriguez MD|5924 MEDICAL PLAZA||NC MEDICAL CTR|NC|22851|1|02|P|P|20260427|20260513|20260405|20260405|20260515||||||93000|AT|P|Y|03||2|||32||||2|3|253.75|253.75|125.27|0.00|0.00|PR1|CO45||128.48|128.48||30.00|30.00|11.52|17.70|17.70|69.26|69.26|0.00|0.00|0.00|125.27|0.00|0.00|0.00||N|||W000000166|P|W000000166|0|0|0.00|||1|02||253.75||||||||1||02|2000000137|N|0.00|0.00|02|32|||||GT|51||N||||||G43.909|Z12.31|G47.33||F41.9||||||93000|||||||17.70|30.00|11.52|N|||AETNA
002026060100000567|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|3|F|W000000160|Thomas|Amelia|F|19640507|12331|MI|EC|586658307|W000000160|W000000160|Thomas|Amelia|F|EE|19640507|202606010000567|ACAS2026060100000567||TCN2026060100000567|SRC2026060100000567|002026060100000567|NY0001|NY0001||2|100000291|DR Williams MD|2|100000291|PV000291|DR Williams MD|1070 MEDICAL PLAZA||PA MEDICAL CTR|PA|47254|4|06|P|P|20260520|20260528|20260322|20260323|20260531||||08|291|99291|50|I|Y|04||N|||32|01|0450|212|2|1|1911.83|1911.83|1911.83|0.00|0.00||CO45||0.00|0.00||75.00|75.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000160|D|W000000160|0|1|0.00|||3|06||1911.83||Y||N||||1||06|2000000291|N|0.00|0.00|06|32|5|9|20260322|20260323||50||||||||J30.9||I25.10||||||||99291|||||||0.00|75.00|0.00|N|9||AETNA
002026060100000568|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|1|F|W000000175|Thomas|Victoria|F|19770813|78178|TX|EF|770391009|W000000175|W000000175|Thomas|Victoria|F|EE|19770813|202606010000568|ACAS2026060100000568||TCN2026060100000568|SRC2026060100000568|002026060100000568|NY0001|NY0001||2|100000182|DR Perez MD|2|100000182|PV000182|DR Perez MD|1879 MEDICAL PLAZA||MI MEDICAL CTR|MI|61089|4|02|P|P|20260428|20260524|20260516|20260518|20260528||||07|379|99291|26|I|Y|03||S|||23|07|0250|111|2|2|532.21|532.21|532.21|0.00|0.00||CO45||0.00|0.00||50.00|50.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000175|D|W000000175|0|1|0.00|||1|02||532.21||Y|Y|||||1||02|2000000182|N|0.00|0.00|02|23|7|2|20260516|20260518||||||||||K57.30|Z23|||||||||99291|||||||0.00|50.00|0.00|N|2||AETNA
002026060100000569|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000056|Smith|Avery|F|19731212|45236|VA|ES||W000000450|W000000450|Smith|David|M|SP|19930811|202606010000569|ACAS2026060100000569||TCN2026060100000569|SRC2026060100000569|002026060100000569|NY0001|NY0001||2|100000273|DR Taylor MD|2|100000273|PV000273|DR Taylor MD|6633 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|52290|1|03|P|P|20260426|20260513|20260524|20260524|20260517||||||99291||P|Y|06||B|||99||||3|3|308.34|308.34|79.30|0.00|0.00|PR1|CO45||229.04|229.04||50.00|50.00|28.79|36.30|36.30|113.95|113.95|0.00|0.00|0.00|79.30|0.00|0.00|0.00||N|||W000000450|P|W000000450|0|0|0.00|||3|03||308.34||Y||Y||||1||03|2000000273|N|0.00|0.00|03|99|||||26|||||||||Z12.31|R05|Z23||J30.9||||||99291|||||||36.30|50.00|28.79|N|||AETNA
002026060100000570|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|2|F|W000000400|Davis|Harper|F|19910621|26334|TX|ES|857761947|W000000400|W000000400|Davis|Harper|F|EE|19910621|202606010000570|ACAS2026060100000570||TCN2026060100000570|SRC2026060100000570|002026060100000570|NY0001|NY0001||2|100000296|DR Davis MD|2|100000296|PV000296|DR Davis MD|9075 MEDICAL PLAZA||VA MEDICAL CTR|VA|79205|1|11|P|P|20260517|20260528|20260312|20260312|20260601||||||99203|GT|P|Y|06||S|||13||||1|3|786.46|786.46|283.67|0.00|0.00|PR1|CO45||502.79|502.79||40.00|40.00|33.54|75.56|75.56|353.69|353.69|0.00|0.00|0.00|283.67|0.00|0.00|0.00||N|||W000000400|P|W000000400|0|0|0.00|||2|11||786.46|||Y|N||||1||11|2000000296|N|0.00|0.00|11|13||||||AT||||||||K21.0|N39.0|G47.33||||||||99203|||||||75.56|40.00|33.54|N|||AETNA
002026060100000571|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|3|F|W000000312|Lewis|Emily|F|19850905|68052|VA|EC||W000000665|W000000665|Lewis|Avery|F|CH|20020805|202606010000571|ACAS2026060100000571||TCN2026060100000571|SRC2026060100000571|002026060100000571|NY0001|NY0001||2|100000024|DR White MD|2|100000024|PV000024|DR White MD|6936 MEDICAL PLAZA||OH MEDICAL CTR|OH|56794|1|09|P|P|20260510|20260517|20260309|20260309|20260518||||||99204||P|Y|05||2|||13||||1|2|559.84|559.84|559.84|0.00|0.00||CO45||0.00|0.00||75.00|75.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000665|D|W000000665|0|0|0.00|||3|09||559.84||||||||1||09|2000000024|N|0.00|0.00|09|13|||||GT|51||||||||M17.11||R05||||||||99204|||||||0.00|75.00|0.00|N|||AETNA
002026060100000572|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000292|Williams|Mia|F|19651009|50694|CA|ES|350115121|W000000292|W000000292|Williams|Mia|F|EE|19651009|202606010000572|ACAS2026060100000572||TCN2026060100000572|SRC2026060100000572|002026060100000572|NY0001|NY0001||2|100000109|DR Gonzalez MD|2|100000109|PV000109|DR Gonzalez MD|1696 MEDICAL PLAZA||MA MEDICAL CTR|MA|88754|1|04|P|P|20260506|20260529|20260514|20260514|20260530||||||99204|AT|P|Y|04||F|||32||||1|3|2459.46|2459.46|1447.84|0.00|0.00|PR1|CO45||1011.62|1011.62||20.00|20.00|78.99|225.61|225.61|687.02|687.02|0.00|0.00|0.00|1447.84|0.00|0.00|0.00||N|||W000000292|P|W000000292|0|0|0.00|||2|04||2459.46||N||||||1||04|2000000109|N|0.00|0.00|04|32|||||59|||||||||Z79.899||||||||||99204|||||||225.61|20.00|78.99|N|||AETNA
002026060100000573|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000198|Williams|Riley|F|19760128|11527|FL|ES|442484570|W000000198|W000000198|Williams|Riley|F|EE|19760128|202606010000573|ACAS2026060100000573||TCN2026060100000573|SRC2026060100000573|002026060100000573|NY0001|NY0001||2|100000221|DR Lewis MD|2|100000221|PV000221|DR Lewis MD|1137 MEDICAL PLAZA||VA MEDICAL CTR|VA|28859|1|11|P|P|20260503|20260528|20260312|20260312|20260601||||||85025|26|P|Y|08||B|||23||||2|3|888.49|888.49|268.07|0.00|0.00|PR1|CO45||620.42|620.42||50.00|50.00|30.22|83.71|83.71|456.49|456.49|0.00|0.00|0.00|268.07|0.00|0.00|0.00||N|||W000000198|P|W000000198|0|0|0.00|||3|11||888.49||Y||||||1||11|2000000221|N|0.00|0.00|11|23||||||26||Y||||||E78.5||E11.9||F32.9||||||85025|||||||83.71|50.00|30.22|N|||AETNA
002026060100000574|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|1|F|W000000035|Miller|Victoria|F|19630609|30033|TX|EF|679758827|W000000035|W000000035|Miller|Victoria|F|EE|19630609|202606010000574|ACAS2026060100000574||TCN2026060100000574|SRC2026060100000574|002026060100000574|NY0001|NY0001||2|100000244|DR Martin MD|2|100000244|PV000244|DR Martin MD|9093 MEDICAL PLAZA||WA MEDICAL CTR|WA|97530|1|04|P|P|20260421|20260517|20260311|20260311|20260520||||||71046|59|P|Y|01||2|||13||||1|3|792.20|792.20|289.81|0.00|0.00|PR1|CO45||502.39|502.39||40.00|40.00|23.29|106.02|106.02|333.08|333.08|0.00|0.00|0.00|289.81|0.00|0.00|0.00||N|||W000000035|P|W000000035|0|0|0.00|||1|04||792.20||N|Y|Y||||1||04|2000000244|N|0.00|0.00|04|13|||||50|59||||||||M79.3|M79.3|M79.3||||||||71046|||||||106.02|40.00|23.29|N|||AETNA
002026060100000575|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|1|F|W000000005|Garcia|Aria|F|19640727|23173|VA|ES|123433954|W000000005|W000000005|Garcia|Aria|F|EE|19640727|202606010000575|ACAS2026060100000575||TCN2026060100000575|SRC2026060100000575|002026060100000575|NY0001|NY0001||2|100000045|DR Gonzalez MD|2|100000045|PV000045|DR Gonzalez MD|6531 MEDICAL PLAZA||WA MEDICAL CTR|WA|34917|4|50|P|P|20260421|20260520|20260304|20260307|20260522||||13|291|97110|25|I|Y|02||B|||13|05|0450|132|1|1|1430.17|1430.17|541.87|0.00|0.00|PR1|CO45||888.30|888.30||30.00|30.00|194.34|135.61|135.61|528.35|528.35|0.00|0.00|0.00|541.87|0.00|0.00|0.00||N|||W000000005|P|W000000005|0|1|0.00|||1|50||1430.17||Y||||||1||50|2000000045|N|0.00|0.00|50|13|5|1|20260304|20260307|25|TC||||||||N39.0|M54.5|||||||||97110|||||||135.61|30.00|194.34|N|1||AETNA
002026060100000576|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|3|F|W000000262|Anderson|Riley|F|19721127|80789|NJ|EF|864453828|W000000262|W000000262|Anderson|Riley|F|EE|19721127|202606010000576|ACAS2026060100000576||TCN2026060100000576|SRC2026060100000576|002026060100000576|NY0001|NY0001||2|100000096|DR Young MD|2|100000096|PV000096|DR Young MD|3443 MEDICAL PLAZA||PA MEDICAL CTR|PA|67473|4|06|P|P|20260426|20260521|20260509|20260512|20260525||||06|378|99232|50|I|Y|08||A|||11|20|0110|121|3|2|1684.02|1684.02|700.62|0.00|0.00|PR1|CO45||983.40|983.40||20.00|20.00|189.64|150.86|150.86|622.90|622.90|0.00|0.00|0.00|700.62|0.00|0.00|0.00||N|||W000000262|P|W000000262|0|1|0.00|||3|06||1684.02|||N|||||1||06|2000000096|N|0.00|0.00|06|11|2|2|20260509|20260512|25|26||||||||Z00.00|Z79.899|||||||||99232|||||||150.86|20.00|189.64|N|2||AETNA
002026060100000577|1234567|0987654|N|001|AC123456|03|P|Y||PPO|03|PKG0042|PPO001|N|F|W000000326|Davis|Emma|F|19920228|16103|OH|ES||W000000649|W000000649|Davis|Matthew|M|SP|19940816|202606010000577|ACAS2026060100000577||TCN2026060100000577|SRC2026060100000577|002026060100000577|NY0001|NY0001||2|100000165|DR Jones MD|2|100000165|PV000165|DR Jones MD|1517 MEDICAL PLAZA||IL MEDICAL CTR|IL|45976|1|50|P|N|20260421|20260515|20260408|20260408|20260517||||||99204|51|P|Y|06||4|||23||||3|2|1294.74|1294.74|702.23|0.00|0.00|PR1|CO45||592.51|592.51||40.00|40.00|12.41|73.00|73.00|467.10|467.10|0.00|0.00|0.00|702.23|0.00|0.00|0.00||N|||W000000649|P|W000000649|0|0|0.00|||N|50||1294.74||Y||||||1||50|2000000165|N|0.00|0.00|50|23|||||GT|||Y||||||G43.909||||N39.0||||||99204|||||||73.00|40.00|12.41|N|||AETNA
002026060100000578|1234567|0987654|N|001|AC123456|03|P|Y||PPO|02|PKG0042|PPO001|N|F|W000000367|Lopez|Joseph|M|19650524|50209|OH|EC|558358039|W000000367|W000000367|Lopez|Joseph|M|EE|19650524|202606010000578|ACAS2026060100000578||TCN2026060100000578|SRC2026060100000578|002026060100000578|NY0001|NY0001||2|100000240|DR Thomas MD|2|100000240|PV000240|DR Thomas MD|5790 MEDICAL PLAZA||CA MEDICAL CTR|CA|19757|1|50|P|N|20260501|20260526|20260304|20260304|20260530||||||80061||P|Y|06||2|||31||||2|1|2222.85|2222.85|1218.97|0.00|0.00|PR1|CO45||1003.88|1003.88||0.00|0.00|34.65|104.45|104.45|864.78|864.78|0.00|0.00|0.00|1218.97|0.00|0.00|0.00||N|||W000000367|P|W000000367|0|0|0.00|||N|50||2222.85||N||||||1||50|2000000240|N|0.00|0.00|50|31|||||25|||||||||G47.33|J30.9|S93.401||||||||80061|||||||104.45|0.00|34.65|N|||AETNA
002026060100000579|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|2|F|W000000077|Lopez|Lucas|M|19640319|25802|MI|ES||W000000626|W000000626|Lopez|Ella|F|SP|19950508|202606010000579|ACAS2026060100000579||TCN2026060100000579|SRC2026060100000579|002026060100000579|NY0001|NY0001||2|100000034|DR Johnson MD|2|100000034|PV000034|DR Johnson MD|3569 MEDICAL PLAZA||NY MEDICAL CTR|NY|39072|1|04|P|P|20260423|20260522|20260312|20260312|20260523||||||80061|AT|P|Y|07||1|||31||||1|3|1115.86|1115.86|385.57|0.00|0.00|PR1|CO45||730.29|730.29||50.00|50.00|138.87|89.70|89.70|451.72|451.72|0.00|0.00|0.00|385.57|0.00|0.00|0.00||N|||W000000626|P|W000000626|0|0|0.00|||2|04||1115.86||Y||Y||||1||04|2000000034|N|0.00|0.00|04|31||||||50||||||||J06.9|M79.3|N39.0|I50.9|||||||80061|||||||89.70|50.00|138.87|N|||AETNA
002026060100000580|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000072|Jones|Joseph|M|19871028|28543|WA|EE|114496733|W000000072|W000000072|Jones|Joseph|M|EE|19871028|202606010000580|ACAS2026060100000580||TCN2026060100000580|SRC2026060100000580|002026060100000580|NY0001|NY0001||2|100000181|DR Lee MD|2|100000181|PV000181|DR Lee MD|1457 MEDICAL PLAZA||FL MEDICAL CTR|FL|37131|1|01|P|P|20260504|20260520|20260406|20260406|20260522||||||82947|25|P|Y|03||M|||99||||3|3|767.01|767.01|462.59|0.00|0.00|PR1|CO45||304.42|304.42||20.00|20.00|52.16|23.58|23.58|208.68|208.68|0.00|0.00|0.00|462.59|0.00|0.00|0.00||N|||W000000072|P|W000000072|0|0|0.00|||1|01||767.01||||Y||||1||01|2000000181|N|0.00|0.00|01|99||||||51||||||||K57.30|F41.9|R05||||||||82947|||||||23.58|20.00|52.16|N|||AETNA
002026060100000581|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000066|Wilson|Nora|F|19730616|33185|PA|EE|271617878|W000000066|W000000066|Wilson|Nora|F|EE|19730616|202606010000581|ACAS2026060100000581||TCN2026060100000581|SRC2026060100000581|002026060100000581|NY0001|NY0001||2|100000089|DR Harris MD|2|100000089|PV000089|DR Harris MD|995 MEDICAL PLAZA||PA MEDICAL CTR|PA|15738|1|40|P|P|20260424|20260517|20260511|20260511|20260520||||||99283|25|P|Y|03||F|||31||||1|1|1907.02|1907.02|1907.02|0.00|0.00||CO45||0.00|0.00||30.00|30.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000066|D|W000000066|0|0|0.00|||3|40||1907.02||Y||||||1||40|2000000089|N|0.00|0.00|40|31|||||59|59||N||||||K21.0|K57.30|||Z87.891||||||99283|||||||0.00|30.00|0.00|N|||AETNA
002026060100000582|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000191|Jackson|Liam|M|19900909|53052|PA|ES||W000000584|W000000584|Jackson|Aria|F|SP|19660801|202606010000582|ACAS2026060100000582||TCN2026060100000582|SRC2026060100000582|002026060100000582|NY0001|NY0001||2|100000065|DR Smith MD|2|100000065|PV000065|DR Smith MD|9588 MEDICAL PLAZA||TX MEDICAL CTR|TX|56880|1|05|P|P|20260430|20260525|20260520|20260520|20260527||||||80053|GT|P|Y|04||2|||11||||1|3|615.69|615.69|238.21|0.00|0.00|PR1|CO45||377.48|377.48||20.00|20.00|20.16|63.85|63.85|273.47|273.47|0.00|0.00|0.00|238.21|0.00|0.00|0.00||N|||W000000584|P|W000000584|0|0|0.00|||3|05||615.69|||N|Y||||1||05|2000000065|N|0.00|0.00|05|11|||||95|95||||||||Z12.31|J06.9|I50.9|N39.0|||||||80053|||||||63.85|20.00|20.16|N|||AETNA
002026060100000583|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000075|Thomas|Riley|F|19670608|12834|NY|EF|931244458|W000000075|W000000075|Thomas|Riley|F|EE|19670608|202606010000583|ACAS2026060100000583||TCN2026060100000583|SRC2026060100000583|002026060100000583|NY0001|NY0001||2|100000155|DR Clark MD|2|100000155|PV000155|DR Clark MD|5524 MEDICAL PLAZA||GA MEDICAL CTR|GA|13074|1|05|P|P|20260512|20260519|20260505|20260505|20260523||||||90847||P|Y|01||4|||21||||2|1|684.21|684.21|684.21|0.00|0.00||CO45||0.00|0.00||30.00|30.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000075|D|W000000075|0|0|0.00|||2|05||684.21||Y|Y|||||1||05|2000000155|N|0.00|0.00|05|21||||||AT||||||||M54.5|J18.9||Z23|||||||90847|||||||0.00|30.00|0.00|N|||AETNA
002026060100000584|1234567|0987654|N|001|AC123456|01|I|Y||PPO|03|PKG0042|PPO001|N|F|W000000037|Ramirez|Aria|F|19770207|16500|IL|EC|166627590|W000000037|W000000037|Ramirez|Aria|F|EE|19770207|202606010000584|ACAS2026060100000584||TCN2026060100000584|SRC2026060100000584|002026060100000584|NY0001|NY0001||2|100000125|DR Lewis MD|2|100000125|PV000125|DR Lewis MD|6173 MEDICAL PLAZA||MA MEDICAL CTR|MA|56394|4|05|P|N|20260501|20260523|20260522|20260522|20260527||||04|194|80061|AT|I|Y|03||A|||99|20|0730|111|1|3|2873.66|2873.66|1695.62|0.00|0.00|PR1|CO45||1178.04|1178.04||30.00|30.00|330.83|102.31|102.31|714.90|714.90|0.00|0.00|0.00|1695.62|0.00|0.00|0.00||N|||W000000037|P|W000000037|0|1|0.00|||N|05||2873.66|||Y|||||1||05|2000000125|N|0.00|0.00|05|99|2|4|20260522|20260522||TC||N||||||R05|I50.9|||J44.1||||||80061|||||||102.31|30.00|330.83|N|4||AETNA
002026060100000585|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000283|Lewis|Harper|F|19780201|98004|NJ|ES|503863588|W000000283|W000000283|Lewis|Harper|F|EE|19780201|202606010000585|ACAS2026060100000585||TCN2026060100000585|SRC2026060100000585|002026060100000585|NY0001|NY0001||2|100000191|DR Walker MD|2|100000191|PV000191|DR Walker MD|3019 MEDICAL PLAZA||TX MEDICAL CTR|TX|77845|1|11|P|P|20260508|20260521|20260511|20260511|20260522||||||90847|51|P|Y|05||S|||32||||3|2|2640.27|2640.27|2640.27|0.00|0.00||CO45||0.00|0.00||20.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000283|D|W000000283|0|0|0.00|||1|11||2640.27||Y||||||1||11|2000000191|N|0.00|0.00|11|32|||||AT|TC||||||||F41.9|G43.909|||||||||90847|||||||0.00|20.00|0.00|N|||AETNA
002026060100000586|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|2|F|W000000238|Wilson|William|M|19650522|75338|MA|ES||W000000648|W000000648|Wilson|Sebastian|M|SP|19910123|202606010000586|ACAS2026060100000586||TCN2026060100000586|SRC2026060100000586|002026060100000586|NY0001|NY0001||2|100000096|DR Young MD|2|100000096|PV000096|DR Young MD|9722 MEDICAL PLAZA||FL MEDICAL CTR|FL|97855|1|06|P|P|20260507|20260515|20260521|20260521|20260519||||||71046||P|Y|06||A|||32||||2|2|660.54|660.54|460.23|0.00|0.00|PR1|CO45||200.31|200.31||75.00|75.00|11.79|27.52|27.52|86.00|86.00|0.00|0.00|0.00|460.23|0.00|0.00|0.00||N|||W000000648|P|W000000648|0|0|0.00|||2|06||660.54||||||||1||06|2000000096|N|0.00|0.00|06|32|||||TC|25||||||||G43.909|J44.1|S93.401||||||||71046|||||||27.52|75.00|11.79|N|||AETNA
